case_id,duration_days,duration_bucket,is_long,n_events,n_rejections,n_reminders,n_approvals,has_rfp,start_activity,end_activity,starts_with_trip,ends_with_payment,ends_with_reminder,permit_approval_days,approval_to_trip_days,trip_duration_days,decl_to_payment_days,compliance,case:OrganizationalEntity,case:RequestedBudget,case:TotalDeclared,case:Overspent,budget_utilisation,variant_rank
travel permit 48122,69.08978009259259,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.7961342592592593,54.56351851851852,0.0,0.0,compliant,organizational unit 65454,117.29064141956009,86.6869845407463,0,0.7390784421636717,7
travel permit 48137,108.51979166666666,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,1.7660648148148148,0.0,2.0,,type_b,organizational unit 65454,246.14519739335358,0.0,0,0.0,46
travel permit 48142,37.15052083333333,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.7694791666666667,16.65079861111111,5.0,8.156064814814815,compliant,organizational unit 65455,667.8601790966999,641.2505425209522,0,0.9601568750337264,2
travel permit 48154,20.06917824074074,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.0435069444444443,10.295601851851853,0.0,6.028449074074074,compliant,organizational unit 65467,30.890180830006702,35.122356948307385,0,1.1370071655323413,1
travel permit 48164,83.2204050925926,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,0.7433680555555555,81.47703703703704,1.0,14.766585648148148,compliant,organizational unit 65477,340.3321844297745,283.93622913712596,0,0.8342914426763964,163
travel permit 48174,164.8358912037037,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,5.207453703703703,48.37788194444445,3.0,,compliant,organizational unit 65456,0.0,0.0,0,,3
travel permit 48179,49.00273148148148,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.698055555555555,13.574421296296297,3.0,5.285474537037037,compliant,organizational unit 65457,651.5476531252799,221.26302715354873,0,0.3395960772665145,1
travel permit 48189,80.98918981481482,medium,0,14,2,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.560636574074074,13.698541666666667,1.0,24.989814814814814,compliant,organizational unit 65456,466.06584903150065,607.4246018173424,0,1.303302104369135,84
travel permit 48203,59.98159722222223,medium,0,20,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.6039930555555556,42.647650462962964,9.0,0.0,compliant,organizational unit 65455,3657.54441630521,1323.9894658708522,0,0.3619886227405884,33
travel permit 48225,27.90408564814815,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.5264467592592592,0.0,0.0,7.366631944444444,type_b,organizational unit 65455,32.49935889410181,7.251549484578724,0,0.22312900104299538,21
travel permit 48235,62.325497685185184,medium,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.074513888888889,5.520787037037037,5.0,16.97173611111111,compliant,organizational unit 65464,1042.110032180527,502.4509563229844,0,0.4821477011133347,5
travel permit 48248,94.30138888888888,medium,0,33,2,0,15,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.0766782407407405,50.4946412037037,9.0,0.0,compliant,organizational unit 65456,1173.9197709527618,1614.1519527167075,0,1.3750104501661558,1196
travel permit 4828,230.33853009259258,long,1,19,4,0,7,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,10.978715277777777,187.62987268518518,5.0,25.272222222222222,compliant,organizational unit 65470,2117.048903165546,1874.4031035709093,0,0.8853848868432763,152
travel permit 48283,23.310648148148147,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.003391203703704,0.0,3.0,19.138125,type_b,organizational unit 65460,135.76589544165466,500.6833444596763,1,3.687843274858705,16
travel permit 48294,16.25028935185185,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.948263888888889,0.0,0.0,11.052789351851851,type_b,organizational unit 65466,20.732579340823428,4.505967673979733,0,0.2173375343176558,39
travel permit 48306,130.53726851851852,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,6.505752314814814,0.0,14.0,,type_b,organizational unit 65464,125.26996034117418,0.0,0,0.0,134
travel permit 48312,71.53157407407407,medium,0,11,0,1,4,1,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.006261574074074074,31.275046296296296,5.0,,compliant,organizational unit 65464,741.5981652197512,658.0848583256351,1,0.8873873873873874,1195
travel permit 48323,14.35855324074074,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.055798611111111,0.0,0.0,6.91238425925926,type_b,organizational unit 65466,38.80174502379935,106.84955594011134,1,2.7537306859414272,39
travel permit 48335,38.30766203703704,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8976041666666666,7.679965277777778,2.0,24.77806712962963,compliant,organizational unit 65454,572.6497562886542,398.24270225350307,0,0.6954385256959087,2
travel permit 48347,59.29991898148148,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.9348726851851852,33.634849537037034,12.0,3.324085648148148,compliant,organizational unit 65455,1431.6118304979575,3241.0249924763384,0,2.2638992801205147,1
travel permit 48358,101.81810185185185,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,7.052106481481482,0.0,1.0,,type_b,organizational unit 65459,411.08151238571065,0.0,0,0.0,38
travel permit 48363,56.25844907407407,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.9433912037037038,20.585104166666667,1.0,11.06554398148148,compliant,organizational unit 65456,400.3082003611762,97.6557472536128,0,0.24395140335747148,2
travel permit 48375,71.7303125,medium,0,15,2,0,6,0,Start trip,Payment Handled,1,1,0,2.777766203703704,0.0,3.0,37.20168981481481,type_a,organizational unit 65454,324.8867198100968,154.75651244077628,0,0.47633991482087895,67
travel permit 48391,31.729953703703703,short,0,12,0,0,6,0,Start trip,Payment Handled,1,1,0,5.144675925925926,0.0,0.0,8.827638888888888,type_a,organizational unit 65461,21.005039169788517,98.90915931479239,1,4.708830034321151,15
travel permit 48403,65.10407407407408,medium,0,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.773784722222222,3.599976851851852,1.0,37.21030092592593,compliant,organizational unit 65454,493.0187576884737,224.99216039466702,0,0.4563561870334231,9
travel permit 48418,107.61865740740741,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,6.756550925925926,5.611354166666667,4.0,,compliant,organizational unit 65459,154.36970362099675,0.0,0,0.0,10
travel permit 48424,36.88444444444445,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.570787037037037,28.583460648148147,1.0,3.2103587962962963,compliant,organizational unit 65455,408.4335053151657,225.0917274969302,0,0.5511098491374729,1
travel permit 48434,19.34914351851852,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.183912037037037,0.4351041666666667,2.0,10.227881944444444,compliant,organizational unit 65482,352.81786561068486,135.6249228200791,0,0.38440491834314805,1
travel permit 48444,68.73006944444445,medium,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,1.0642939814814816,0.0,1.0,31.16988425925926,type_a,organizational unit 65456,974.048440785912,304.3545265550636,0,0.3124634400210064,75
travel permit 48454,78.84453703703703,medium,0,6,0,1,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.030497685185185187,18.563680555555557,0.0,,compliant,organizational unit 65454,124.31789188493565,0.0,0,0.0,18
travel permit 48459,137.81680555555556,long,1,12,0,1,5,1,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,5.257546296296296,87.30881944444444,8.0,,compliant,organizational unit 65456,7689.856111467727,851.0107430024284,0,0.11066666666666666,1194
travel permit 48471,29.292129629629628,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.1156134259259258,7.4465625,4.0,11.036493055555555,compliant,organizational unit 65456,262.9289652635862,296.76124232049176,0,1.128674590960295,1
travel permit 4848,314.0783680555556,long,1,14,2,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.207488425925926,272.3713888888889,4.0,22.809699074074075,compliant,organizational unit 65469,3342.268331284601,2657.9330011554175,0,0.7952482379336194,76
travel permit 48482,19.283657407407407,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.772488425925926,0.0,2.0,7.306377314814815,type_b,organizational unit 65455,475.72563997822374,716.2084396259706,0,1.50550733329983,39
travel permit 48494,106.75157407407407,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,1.9830671296296296,0.0,0.0,,type_b,organizational unit 65461,0.0,0.0,0,,69
travel permit 48500,64.22412037037037,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.712905092592592,14.780902777777778,16.0,21.017164351851854,compliant,organizational unit 65464,2583.025455323977,2851.216998069361,1,1.1038284551910256,2
travel permit 48512,55.46351851851852,medium,0,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,0.8987384259259259,47.56478009259259,7.0,,compliant,organizational unit 65458,251.5148199217272,0.0,0,0.0,13
travel permit 48518,47.688148148148144,short,0,6,0,1,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,2.0133564814814813,8.424548611111112,2.0,,compliant,organizational unit 65461,436.31794009924283,0.0,0,0.0,18
travel permit 48523,106.55122685185187,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.7686458333333334,0.0,0.0,,type_b,organizational unit 65456,0.0,0.0,0,,38
travel permit 48528,106.53969907407406,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.757337962962963,0.0,0.0,,type_b,organizational unit 65456,0.0,0.0,0,,38
travel permit 48533,32.75555555555555,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.5785069444444444,6.447094907407408,2.0,19.863761574074076,compliant,organizational unit 65456,1208.8848017374023,447.2971335859756,0,0.37000807102804395,1
travel permit 48543,25.33118055555556,short,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.0178125,13.583194444444445,1.0,0.0,compliant,organizational unit 65460,227.31085189722475,171.17561041194224,0,0.7530463635292554,86
travel permit 48560,60.09961805555556,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.838136574074074,23.531388888888888,3.0,26.019814814814815,compliant,organizational unit 65464,1148.781699220161,517.3560171258551,0,0.4503518966893859,1
travel permit 48571,16.13240740740741,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7966666666666666,6.605486111111111,2.0,6.0757060185185185,compliant,organizational unit 65460,557.4344560262706,534.7852537259042,0,0.9593688512514573,1
travel permit 48581,71.58162037037037,medium,0,11,0,1,4,1,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.0028472222222222223,12.328414351851851,22.0,,compliant,organizational unit 65456,1781.8461232126617,1533.1975960188947,0,0.8604545454545454,365
travel permit 48591,204.07405092592592,long,1,10,0,0,4,1,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,1.4357754629629629,197.63827546296295,5.0,,compliant,organizational unit 65455,1699.3749581686416,430.50832273605585,0,0.2533333333333333,52
travel permit 486,53.20936342592592,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,10.914363425925925,29.565011574074074,3.0,6.128229166666666,compliant,organizational unit 65459,0.0,6.3369739416635875,1,5.0,1
travel permit 48603,40.73017361111111,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,0.06326388888888888,0.0,4.0,14.229907407407408,type_a,organizational unit 65456,1002.2012702469781,2092.311903351904,1,2.0877162756302274,8
travel permit 48614,158.35983796296296,long,1,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,4.736006944444444,110.62383101851852,43.0,,compliant,organizational unit 65455,2059.2355522148246,0.0,0,0.0,13
travel permit 48620,48.112557870370374,short,0,20,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.9348726851851854,12.447731481481481,2.0,0.0,compliant,organizational unit 65464,2296.331384058183,1141.098023035773,0,0.49692219117746483,208
travel permit 4863,76.6340625,medium,0,7,0,2,2,0,Start trip,Send Reminder,1,0,1,2.852777777777778,0.0,9.0,,type_a,organizational unit 65460,1590.6305443622336,0.0,0,0.0,45
travel permit 48641,19.73017361111111,short,0,12,0,0,6,0,Start trip,Payment Handled,1,1,0,0.9469560185185185,0.0,0.0,11.164375,type_a,organizational unit 65454,204.37058563375356,109.87180114441828,0,0.5376106390442912,15
travel permit 48654,38.11739583333333,short,0,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.11375,0.0,1.0,28.78355324074074,type_b,organizational unit 65456,73.277834707707,100.51012408217389,0,1.371630650429177,1193
travel permit 48669,63.489004629629626,medium,0,5,0,0,2,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,0.04119212962962963,61.4478125,2.0,,compliant,organizational unit 65464,721.7923448287559,0.0,0,0.0,11
travel permit 48674,81.17232638888889,medium,0,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,13.391493055555555,65.78083333333333,2.0,,compliant,organizational unit 65459,1075.2088568965976,0.0,0,0.0,13
travel permit 4868,70.72983796296296,medium,0,11,0,1,4,0,Start trip,Payment Handled,1,1,0,2.9367824074074074,0.0,3.0,6.148425925925926,type_a,organizational unit 65458,245.2947934697523,335.8789882208521,0,1.3692870666750203,41
travel permit 48680,67.15520833333333,medium,0,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,0.5520486111111111,59.60315972222222,7.0,,compliant,organizational unit 65464,548.4275731337948,0.0,0,0.0,13
travel permit 48686,41.884675925925926,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.6073495370370371,1.5473148148148148,8.0,25.114467592592593,compliant,organizational unit 65460,1089.402280627768,1193.5403494617906,1,1.0955919320951053,1
travel permit 48696,125.38398148148148,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.6439467592592593,13.489467592592593,4.0,,compliant,organizational unit 65459,1482.3423028411264,0.0,0,0.0,10
travel permit 48702,20.857974537037038,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.479050925925926,0.0,5.0,6.180462962962963,type_b,organizational unit 65455,562.8226994390305,279.6940166173747,0,0.49694871385988476,16
travel permit 48712,86.5188888888889,medium,0,7,0,0,4,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,8.953310185185185,70.56557870370371,7.0,,compliant,organizational unit 65456,1862.1160228116262,0.0,0,0.0,60
travel permit 48720,215.36979166666666,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,1.604224537037037,106.51467592592593,6.0,,compliant,organizational unit 65466,3223.1881248756486,0.0,0,0.0,10
travel permit 48726,43.80140046296296,short,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.42887731481481484,0.6425694444444444,8.0,23.265532407407406,compliant,organizational unit 65460,1300.5647038621087,1820.0022264559823,1,1.399393833348984,5
travel permit 48739,49.03200231481481,short,0,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,6.97113425925926,15.060868055555556,27.0,,compliant,organizational unit 65459,2964.684605682253,0.0,0,0.0,13
travel permit 48745,37.73017361111111,short,0,16,4,0,4,1,Start trip,Payment Handled,1,1,0,4.773391203703704,0.0,5.0,6.299039351851852,type_a,organizational unit 65454,1827.310143349909,4823.150650301894,1,2.6394811345269895,1192
travel permit 48764,48.40226851851852,short,0,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,6.946643518518519,35.455625,6.0,,compliant,organizational unit 65456,1851.8211593129386,0.0,0,0.0,43
travel permit 48771,53.184317129629626,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.014166666666667,28.440127314814816,2.0,11.30582175925926,compliant,organizational unit 65469,814.4754538319517,367.38115566251764,0,0.4510647361244091,2
travel permit 48783,45.20962962962963,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.8305902777777776,17.649050925925927,4.0,5.074826388888889,compliant,organizational unit 65460,2269.3891706464183,1152.4873535945776,0,0.5078403336463884,1
travel permit 4879,132.00033564814814,long,1,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,10.488993055555556,97.78107638888889,3.0,17.133877314814814,compliant,organizational unit 65456,725.9579626498869,591.5578312370819,1,0.8148651322423429,9
travel permit 48793,27.118877314814814,short,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.750474537037037,1.638414351851852,8.0,6.891238425925926,compliant,organizational unit 65455,1205.5856306257037,1967.5157491811485,1,1.6320000000000001,5
travel permit 48807,102.00981481481482,long,1,13,0,1,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9247337962962963,16.354814814814816,9.0,3.8970949074074075,compliant,organizational unit 65458,1759.96378292389,2172.1511754583753,0,1.2342022015076377,121
travel permit 48819,154.27993055555555,long,1,17,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,41.907800925925926,67.64207175925925,6.0,0.0,compliant,organizational unit 65457,1049.3302657213435,1105.8981161095508,1,1.0539085283595824,288
travel permit 48837,107.31791666666668,long,1,18,0,0,9,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.8066203703703705,82.78103009259259,4.0,0.0,compliant,organizational unit 65466,3010.064158951911,2104.9772493222235,0,0.6993130837633593,17
travel permit 48855,30.303310185185186,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9967592592592592,1.5763310185185184,0.0,10.281284722222223,compliant,organizational unit 65456,292.54831793366105,59.208682499891545,0,0.20238941354404863,1
travel permit 48865,152.24935185185186,long,1,11,0,1,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.004201388888889,80.5150925925926,3.0,6.156747685185185,compliant,organizational unit 65454,1285.1467306016323,313.7817724528146,0,0.24416026978173916,14
travel permit 48876,108.38563657407407,long,1,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.02193287037037037,79.63354166666667,4.0,21.86869212962963,compliant,organizational unit 65454,2378.2013632490844,1221.7350035362176,0,0.513722270290473,1
travel permit 48886,70.23539351851852,medium,0,18,0,0,9,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.8772569444444445,41.628113425925925,5.0,0.0,compliant,organizational unit 65456,640.4567453552238,494.6959429252123,0,0.7724111682996382,17
travel permit 48904,36.23810185185185,short,0,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.838912037037037,6.669143518518519,3.0,16.177835648148147,compliant,organizational unit 65456,2510.491085377358,3106.4597771103263,1,1.2373912798194169,9
travel permit 48920,92.03704861111112,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7099884259259259,77.59679398148148,5.0,0.0,compliant,organizational unit 65466,1082.824078773036,1797.0079340085754,1,1.6595566807535271,7
travel permit 48935,12.729837962962963,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,0.06457175925925926,0.0,0.0,5.197442129629629,type_a,organizational unit 65460,89.75277403368456,95.07670045999804,0,1.0593176810815383,8
travel permit 4894,29.729988425925924,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,2.648738425925926,0.0,2.0,2.7996064814814816,type_a,organizational unit 65456,227.55478620939334,119.36865034228434,1,0.5245710377299762,8
travel permit 48946,175.24609953703703,long,1,23,2,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.8690393518518515,151.6470023148148,4.0,13.252523148148148,compliant,organizational unit 65457,666.4092088171182,715.5854066507009,0,1.0737927945516703,1191
travel permit 48971,73.82372685185184,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.4877314814814815,50.60592592592592,6.0,6.846585648148148,compliant,organizational unit 65460,1958.2376307916693,1938.111458090403,0,0.9897223031644378,2
travel permit 48983,216.00697916666664,long,1,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.6229282407407406,185.65400462962964,7.0,7.074363425925926,compliant,organizational unit 65455,1325.1198574471014,190.5476612694143,0,0.14379654806208422,1
travel permit 48993,230.0048148148148,long,1,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.6202314814814813,193.6545023148148,4.0,0.0,compliant,organizational unit 65455,1325.1198574471014,2126.974771068374,1,1.6051187816067294,7
travel permit 49009,39.88783564814815,short,0,17,4,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.769236111111111,0.0,4.0,28.2465625,type_b,organizational unit 65456,2241.093653699954,695.7686380260697,0,0.3104594209516341,269
travel permit 49026,119.66996527777779,long,1,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.34631944444444446,53.593472222222225,3.0,5.7574652777777775,compliant,organizational unit 65454,757.7162194536836,927.5454437831579,1,1.2241330196837041,1
travel permit 49036,81.29280092592593,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.977361111111111,50.58525462962963,8.0,11.962175925925926,compliant,organizational unit 65456,587.5099674036064,123.3054799578483,0,0.20987810726475753,1
travel permit 4904,87.95534722222222,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,8.693310185185185,60.532094907407405,4.0,0.0,compliant,organizational unit 65464,1723.5121795712776,2139.377882523456,0,1.2412896803871873,56
travel permit 49046,170.5255439814815,long,1,10,0,0,4,1,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,1.8908680555555555,166.63467592592593,2.0,,compliant,organizational unit 65455,1663.720376646392,538.0861398342835,0,0.3234234234234234,52
travel permit 49056,24.24621527777778,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.880949074074074,0.0,13.0,3.2088310185185187,type_b,organizational unit 65455,1438.9981924405656,436.9197028381269,0,0.3036276939980749,16
travel permit 49066,38.2428587962963,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.49994212962963,0.0,13.0,7.9758912037037035,type_b,organizational unit 65455,1817.6111643635404,1439.312829400793,0,0.7918705923578471,57
travel permit 49078,35.116458333333334,short,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.7375810185185185,6.648761574074074,4.0,0.0,compliant,organizational unit 65456,413.0643285629352,542.6825356204781,1,1.3137966609425924,7
travel permit 49093,99.34737268518518,medium,0,13,2,0,4,1,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,1.7126388888888888,68.6347337962963,29.0,69.91184027777778,compliant,organizational unit 65455,2743.7713777229487,715.4129814507244,0,0.2607407407407407,1190
travel permit 49107,38.065752314814816,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7745023148148148,15.561157407407407,0.0,17.231412037037035,compliant,organizational unit 65466,139.3868615658337,152.19113650755946,0,1.091861419346745,1
travel permit 49117,21.063310185185184,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.6983680555555556,0.0,13.0,5.295706018518518,type_b,organizational unit 65455,1180.348891175946,1581.6675141757676,1,1.34,16
travel permit 49127,59.02320601851852,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.6761689814814815,42.616840277777776,2.0,12.741111111111111,compliant,organizational unit 65456,419.2080515052374,280.56638058756107,0,0.6692771753312944,144
travel permit 49139,72.79116898148148,medium,0,23,6,0,8,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,43.741203703703704,5.550474537037037,3.0,16.83564814814815,compliant,organizational unit 65458,729.8915032516231,197.807781395506,0,0.27100984257836147,362
travel permit 49162,58.28721064814815,medium,0,5,0,0,2,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,0.9090277777777778,52.378182870370374,5.0,,compliant,organizational unit 65456,2650.384341683578,0.0,0,0.0,11
travel permit 49167,101.52769675925926,long,1,7,0,1,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,3.9858680555555557,32.291354166666665,3.0,,compliant,organizational unit 65458,202.2824995781054,0.0,0,0.0,59
travel permit 49173,59.007268518518515,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.9225347222222222,47.35453703703703,3.0,5.9876504629629625,compliant,organizational unit 65458,688.6433219561203,360.1794679121487,0,0.5230276057699126,1
travel permit 49183,101.51789351851852,long,1,6,0,1,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.9019675925925926,35.365625,11.0,,compliant,organizational unit 65459,0.0,0.0,0,,18
travel permit 49188,30.334212962962965,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.1942476851851853,0.0,0.0,14.323831018518518,type_b,organizational unit 65469,43.47533252716519,102.4478761854504,1,2.3564598642560517,39
travel permit 4920,45.64553240740741,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.5430555555555555,34.37248842592592,5.0,3.7800694444444445,compliant,organizational unit 65458,470.88693346424077,497.04731865669856,1,1.0555555555555556,1
travel permit 49200,58.331932870370366,medium,0,23,2,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.26180555555555557,32.339930555555554,4.0,0.0,compliant,organizational unit 65456,1362.2779962917723,1377.5087594826832,0,1.011180363503169,1189
travel permit 49223,37.250416666666666,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.1992824074074075,9.321041666666666,2.0,22.27021990740741,compliant,organizational unit 65454,642.3193847665343,652.944536866432,0,1.0165418518448726,2
travel permit 49235,51.138761574074074,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.7267708333333334,25.682037037037038,2.0,15.065069444444445,compliant,organizational unit 65459,1011.4992707327663,283.6709885077017,0,0.28044606329987787,2
travel permit 49247,43.26274305555555,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.850949074074074,7.6815393518518515,0.0,8.999247685185185,compliant,organizational unit 65454,133.99238898830686,56.333136803718084,0,0.42042042260052637,2
travel permit 49259,120.50486111111111,long,1,11,0,0,5,1,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,36.059375,77.44548611111111,7.0,,compliant,organizational unit 65456,2391.6599268635746,1301.4889122555549,0,0.5441780821917809,1188
