case_id,n_rejections,has_violation,submit_to_trip_d,submit_to_adm_d,has_adm_approval
travel permit 43353,0,0,1.6135532407407407,4.6296296296296294e-05,1
travel permit 43364,0,1,88.58537037037037,3.472222222222222e-05,1
travel permit 4337,2,0,12.50087962962963,0.0001388888888888889,1
travel permit 43388,0,0,2.3419097222222223,9.259259259259259e-05,1
travel permit 43400,0,1,75.51737268518518,4.6296296296296294e-05,1
travel permit 43415,2,1,59.4290162037037,0.0008564814814814815,1
travel permit 43443,0,1,58.32699074074074,2.3148148148148147e-05,1
travel permit 43461,0,0,7.453275462962963,2.3148148148148147e-05,1
travel permit 43471,1,1,75.41844907407408,4.6296296296296294e-05,1
travel permit 43491,0,1,59.22322916666667,0.0001273148148148148,1
travel permit 43506,0,0,21.015810185185185,0.00015046296296296297,1
travel permit 43516,0,0,57.658935185185186,3.472222222222222e-05,1
travel permit 43528,0,0,0.5573726851851852,5.787037037037037e-05,1
travel permit 4353,0,0,51.42805555555555,6.944444444444444e-05,1
travel permit 43534,0,1,20.524189814814815,3.472222222222222e-05,1
travel permit 43549,0,0,172.49091435185184,3.472222222222222e-05,1
travel permit 43561,0,0,1.4698032407407406,2.3148148148148147e-05,1
travel permit 43571,2,1,46.16021990740741,5.787037037037037e-05,1
travel permit 43606,2,0,17.589305555555555,6.944444444444444e-05,1
travel permit 43619,8,1,46.41821759259259,0.0001273148148148148,1
travel permit 4364,2,1,141.49819444444444,2.3148148148148147e-05,1
travel permit 43643,2,0,2.3960648148148147,9.259259259259259e-05,1
travel permit 43656,0,1,69.1246875,0.0002199074074074074,1
travel permit 43674,2,1,117.5433912037037,3.472222222222222e-05,1
travel permit 43699,0,1,29.19150462962963,0.0001273148148148148,1
travel permit 43711,0,0,139.40560185185186,8.101851851851852e-05,1
travel permit 43721,2,1,30.526377314814816,1.2885300925925927,1
travel permit 43738,0,0,0.4426388888888889,4.6296296296296294e-05,1
travel permit 43743,0,0,-218.38493055555554,2.3148148148148147e-05,1
travel permit 43753,2,0,33.54020833333333,2.3148148148148147e-05,1
travel permit 43768,2,1,182.58231481481482,4.6296296296296294e-05,1
travel permit 43792,0,0,108.29659722222222,2.783796296296296,1
travel permit 43798,0,0,24.351122685185185,5.787037037037037e-05,1
travel permit 438,0,0,7.434594907407408,3.472222222222222e-05,1
travel permit 43809,2,1,60.39868055555556,2.3148148148148147e-05,1
travel permit 43826,0,0,50.02519675925926,5.787037037037037e-05,1
travel permit 43838,0,0,89.63302083333333,4.6296296296296294e-05,1
travel permit 43849,0,0,6.617893518518518,8.101851851851852e-05,1
travel permit 43861,0,0,34.584155092592596,3.472222222222222e-05,1
travel permit 43867,2,1,174.58145833333333,0.2179398148148148,1
travel permit 4387,0,0,49.32504629629629,0.0006365740740740741,1
travel permit 43875,0,0,7.371365740740741,3.472222222222222e-05,1
travel permit 43887,2,0,6.24681712962963,2.3148148148148147e-05,1
travel permit 43900,2,0,-20.832615740740742,9.259259259259259e-05,1
travel permit 43914,0,0,68.52037037037037,6.944444444444444e-05,1
travel permit 43924,0,1,11.520127314814815,,0
travel permit 43930,2,0,5.270150462962963,6.944444444444444e-05,1
travel permit 43945,0,0,-1.5338078703703704,1.1574074074074073e-05,1
travel permit 43955,2,1,55.44901620370371,0.00019675925925925926,1
travel permit 43972,2,0,4.337523148148148,3.472222222222222e-05,1
travel permit 4398,2,0,47.45982638888889,0.0028819444444444444,1
travel permit 43986,4,0,12.134629629629629,3.472222222222222e-05,1
travel permit 44003,0,0,27.584363425925925,4.6296296296296294e-05,1
travel permit 44013,2,1,94.55699074074074,6.944444444444444e-05,1
travel permit 44030,0,0,-106.56107638888889,5.787037037037037e-05,1
travel permit 44040,0,0,7.4338194444444445,3.472222222222222e-05,1
travel permit 44050,0,1,31.29347222222222,0.00015046296296296297,1
travel permit 44062,2,1,104.49243055555556,6.944444444444444e-05,1
travel permit 44085,0,0,61.6769212962963,1.1574074074074073e-05,1
travel permit 44095,0,1,25.307662037037037,3.472222222222222e-05,1
travel permit 44110,0,0,85.28129629629629,0.0002199074074074074,1
travel permit 44118,0,0,31.37420138888889,8.101851851851852e-05,1
travel permit 4413,2,1,110.45077546296297,8.101851851851852e-05,1
travel permit 44130,0,1,85.32208333333334,4.6296296296296294e-05,1
travel permit 44145,0,0,69.43108796296296,3.472222222222222e-05,1
travel permit 44155,0,0,1.3078819444444445,3.472222222222222e-05,1
travel permit 44160,0,1,83.4374074074074,3.472222222222222e-05,1
travel permit 44175,2,0,44.31217592592593,6.972615740740741,1
travel permit 44190,0,0,0.5499537037037037,2.3148148148148147e-05,1
travel permit 44195,2,1,17.45284722222222,0.0001273148148148148,1
travel permit 44214,0,0,3.3791087962962965,0.0007523148148148148,1
travel permit 44224,0,0,106.28106481481481,0.00015046296296296297,1
travel permit 44230,0,0,30.569375,0.0002662037037037037,1
travel permit 44242,2,0,51.45425925925926,9.259259259259259e-05,1
travel permit 44257,0,0,-11.681319444444444,0.00015046296296296297,1
travel permit 44267,2,0,19.27453703703704,6.944444444444444e-05,1
travel permit 44282,0,0,10.7325,0.0002662037037037037,1
travel permit 44292,0,0,5.569756944444444,4.6296296296296294e-05,1
travel permit 44304,0,0,8.442615740740742,2.3148148148148147e-05,1
travel permit 44312,0,0,36.430474537037036,2.3148148148148147e-05,1
travel permit 4432,0,0,-9.560208333333334,4.6296296296296294e-05,1
travel permit 44322,0,0,0.47086805555555555,5.787037037037037e-05,1
travel permit 44328,0,0,0.3058796296296296,3.472222222222222e-05,1
travel permit 44338,0,1,2.563125,1.1574074074074073e-05,1
travel permit 44356,4,0,1.5615162037037038,3.472222222222222e-05,1
travel permit 44375,0,0,-14.495787037037037,8.101851851851852e-05,1
travel permit 44385,0,0,44.6262037037037,4.6296296296296294e-05,1
travel permit 44397,0,0,29.408761574074074,2.3148148148148147e-05,1
travel permit 44409,0,1,7.616643518518519,0.0001388888888888889,1
travel permit 4442,0,0,-13.659282407407407,0.0001273148148148148,1
travel permit 44423,0,0,32.54402777777778,3.472222222222222e-05,1
travel permit 44434,4,0,33.279583333333335,2.3148148148148147e-05,1
travel permit 44450,6,1,-15.836099537037038,0.00018518518518518518,1
travel permit 44472,2,0,-10.42664351851852,3.472222222222222e-05,1
travel permit 44485,2,1,90.5419212962963,0.1114699074074074,1
travel permit 445,0,0,34.405844907407406,3.472222222222222e-05,1
travel permit 44505,4,1,117.60881944444445,0.00011574074074074075,1
travel permit 4454,0,0,14.334756944444445,3.472222222222222e-05,1
travel permit 44549,0,0,89.43958333333333,0.00034722222222222224,1
travel permit 44555,0,0,54.31640046296296,2.3148148148148147e-05,1
travel permit 44565,0,0,3.359421296296296,5.787037037037037e-05,1
travel permit 44571,0,0,13.533935185185186,0.03245370370370371,1
travel permit 44581,6,1,43.58303240740741,0.00019675925925925926,1
travel permit 44605,0,0,64.32010416666667,2.3148148148148147e-05,1
travel permit 44617,0,0,110.39907407407408,2.3148148148148147e-05,1
travel permit 44627,0,0,34.402881944444445,3.472222222222222e-05,1
travel permit 44637,2,1,-5.559849537037037,0.0001273148148148148,1
travel permit 44642,2,1,101.41137731481481,2.3148148148148147e-05,1
travel permit 4465,0,0,12.549016203703705,5.787037037037037e-05,1
travel permit 44660,0,0,82.30792824074074,0.0002662037037037037,1
travel permit 44665,0,1,26.63228009259259,0.0002546296296296296,1
travel permit 44680,0,0,32.52849537037037,0.00010416666666666667,1
travel permit 44690,2,1,-2.351122685185185,2.5162962962962965,1
travel permit 44703,0,0,-49.67546296296296,3.472222222222222e-05,1
travel permit 44715,0,1,107.25409722222223,0.0008101851851851852,1
travel permit 44730,2,1,106.55229166666666,2.3148148148148147e-05,1
travel permit 44748,2,0,1.0953703703703703,3.472222222222222e-05,1
travel permit 4476,0,0,12.53138888888889,2.3148148148148147e-05,1
travel permit 44761,0,0,194.53369212962963,3.472222222222222e-05,1
travel permit 44771,4,0,11.242083333333333,0.0001273148148148148,1
travel permit 44788,0,0,8.57144675925926,0.00024305555555555555,1
travel permit 44800,2,0,8.571423611111111,0.0002314814814814815,1
travel permit 44815,0,0,10.556469907407408,5.787037037037037e-05,1
travel permit 44820,0,0,8.339756944444444,0.00020833333333333335,1
travel permit 44830,2,0,86.28840277777778,2.3148148148148147e-05,1
travel permit 44844,2,0,154.52149305555557,6.944444444444444e-05,1
travel permit 44857,0,0,160.51836805555556,0.24980324074074073,1
travel permit 44867,0,0,127.65726851851852,2.3148148148148147e-05,1
travel permit 4487,0,0,12.46945601851852,0.0002662037037037037,1
travel permit 44879,0,0,0.4777314814814815,3.472222222222222e-05,1
travel permit 44884,0,0,48.4453125,4.6296296296296294e-05,1
travel permit 44896,0,0,29.51351851851852,3.472222222222222e-05,1
travel permit 44901,0,0,60.445405092592594,9.259259259259259e-05,1
travel permit 44906,0,0,2.3780787037037037,3.472222222222222e-05,1
travel permit 44916,0,0,67.53362268518518,2.3148148148148147e-05,1
travel permit 44922,0,0,13.608657407407408,0.00010416666666666667,1
travel permit 44932,0,0,-2.5402430555555555,5.787037037037037e-05,1
travel permit 44944,0,1,163.396875,0.00042824074074074075,1
travel permit 44962,0,1,50.564282407407404,1.1574074074074073e-05,1
travel permit 44977,0,0,-0.4461111111111111,5.787037037037037e-05,1
travel permit 44987,0,0,103.50922453703704,6.944444444444444e-05,1
travel permit 4499,2,0,64.33842592592593,5.787037037037037e-05,1
travel permit 44999,2,0,-21.575613425925926,2.3148148148148147e-05,1
travel permit 45012,2,0,19.417881944444446,5.787037037037037e-05,1
travel permit 45025,0,0,41.517928240740744,3.472222222222222e-05,1
travel permit 45030,6,1,76.46474537037037,0.00010416666666666667,1
travel permit 45060,0,1,24.463148148148147,3.472222222222222e-05,1
travel permit 45073,0,0,16.30318287037037,8.101851851851852e-05,1
travel permit 45079,0,0,12.553877314814814,2.3148148148148147e-05,1
travel permit 45089,0,0,-2.4943055555555556,0.0001273148148148148,1
travel permit 45099,0,0,101.37743055555555,6.944444444444444e-05,1
travel permit 45111,2,1,8.341238425925926,0.0001273148148148148,1
travel permit 45127,0,0,100.54340277777777,0.00019675925925925926,1
travel permit 45137,0,0,5.490185185185185,0.0001388888888888889,1
travel permit 4514,0,0,18.588368055555556,4.6296296296296294e-05,1
travel permit 45147,2,1,-1.352800925925926,3.472222222222222e-05,1
travel permit 45176,0,0,2.535625,3.472222222222222e-05,1
travel permit 45182,0,0,178.51672453703705,0.08445601851851851,1
travel permit 45193,0,0,38.43851851851852,1.1574074074074073e-05,1
travel permit 45199,0,0,44.29908564814815,0.0003356481481481481,1
travel permit 45210,0,0,14.611840277777778,1.1574074074074073e-05,1
travel permit 45221,0,1,39.59471064814815,0.00028935185185185184,1
travel permit 45236,0,1,10.543599537037037,0.00015046296296296297,1
travel permit 45243,0,0,0.537962962962963,3.472222222222222e-05,1
travel permit 45254,0,1,73.4797337962963,8.101851851851852e-05,1
travel permit 4526,0,0,179.5078125,2.3148148148148147e-05,1
travel permit 45275,0,1,73.47969907407408,3.472222222222222e-05,1
travel permit 45295,2,0,40.47108796296296,3.472222222222222e-05,1
travel permit 45308,4,0,1.4373148148148147,2.3148148148148147e-05,1
travel permit 45326,0,0,91.34060185185186,0.00024305555555555555,1
travel permit 45331,0,0,-0.31783564814814813,0.0004166666666666667,1
travel permit 45341,0,0,4.3700578703703705,6.944444444444444e-05,1
travel permit 45353,4,0,41.33964120370371,0.0007523148148148148,1
travel permit 4537,2,1,-7.703020833333333,0.0007407407407407407,1
travel permit 45371,0,0,36.57511574074074,2.3148148148148147e-05,1
travel permit 45381,0,0,3.5671643518518517,1.1574074074074073e-05,1
travel permit 45391,2,1,-9.544490740740741,,0
travel permit 45395,0,0,2.5513425925925928,4.6296296296296294e-05,1
travel permit 45407,0,0,18.340613425925927,0.00011574074074074075,1
travel permit 45419,0,0,1.3078125,9.259259259259259e-05,1
travel permit 45429,0,0,35.19258101851852,2.3148148148148147e-05,1
travel permit 45439,6,1,82.5778587962963,3.472222222222222e-05,1
travel permit 45462,0,1,102.53969907407408,4.6296296296296294e-05,1
travel permit 45492,3,1,13.484560185185185,6.944444444444444e-05,1
travel permit 455,2,1,11.556192129629629,,0
travel permit 45515,0,1,103.45811342592593,5.787037037037037e-05,1
travel permit 45535,2,0,68.39383101851851,0.00016203703703703703,1
travel permit 45548,0,0,-1.3179282407407407,2.3148148148148147e-05,1
travel permit 45560,2,1,40.52179398148148,2.3148148148148147e-05,1
travel permit 45570,2,1,-19.537569444444443,0.00015046296296296297,1
travel permit 45605,2,0,37.233900462962964,0.8177546296296296,1
travel permit 45618,2,1,4.06511574074074,4.6296296296296294e-05,1
travel permit 45672,4,1,111.34993055555556,3.472222222222222e-05,1
travel permit 45710,4,0,66.28074074074074,5.787037037037037e-05,1
travel permit 45726,2,0,13.471886574074073,7.146712962962963,1
travel permit 45739,6,1,12.543206018518518,6.944444444444444e-05,1
travel permit 45763,4,1,51.60788194444444,8.101851851851852e-05,1
travel permit 45788,0,1,44.37354166666667,2.3148148148148147e-05,1
travel permit 45803,0,1,44.373518518518516,2.3148148148148147e-05,1
travel permit 45818,4,1,10.60576388888889,0.00018518518518518518,1
travel permit 4584,0,1,-22.70400462962963,5.787037037037037e-05,1
travel permit 45841,0,0,10.605520833333333,4.6296296296296294e-05,1
travel permit 45851,0,0,26.47085648148148,0.00015046296296296297,1
travel permit 45861,0,0,-0.5344444444444445,3.472222222222222e-05,1
travel permit 45871,0,0,-2.550590277777778,1.1574074074074073e-05,1
travel permit 45881,0,0,50.36626157407407,3.472222222222222e-05,1
travel permit 45891,0,0,20.31800925925926,0.00010416666666666667,1
travel permit 45903,0,0,4.317175925925926,0.0002777777777777778,1
travel permit 45908,0,0,-10.70513888888889,5.787037037037037e-05,1
travel permit 45920,2,1,34.281875,5.787037037037037e-05,1
travel permit 45942,0,0,63.27822916666667,0.005138888888888889,1
travel permit 45947,0,0,1.5633912037037037,2.3148148148148147e-05,1
travel permit 45957,2,0,54.46747685185185,0.00032407407407407406,1
travel permit 45972,2,1,14.400219907407408,0.0003935185185185185,1
travel permit 45981,4,1,172.36770833333333,3.472222222222222e-05,1
travel permit 4600,6,1,52.91708333333333,0.00010416666666666667,1
travel permit 46003,2,0,-21.668541666666666,0.0001388888888888889,1
travel permit 46019,2,1,82.5224537037037,42.900474537037034,1
travel permit 46042,4,1,104.51645833333333,3.472222222222222e-05,1
travel permit 46065,0,0,53.502604166666664,5.787037037037037e-05,1
travel permit 46075,2,1,12.483460648148148,0.0002777777777777778,1
travel permit 46093,0,0,13.387164351851851,0.001238425925925926,1
travel permit 461,0,0,53.52861111111111,4.6296296296296294e-05,1
travel permit 46103,0,1,,,0
travel permit 46105,0,0,5.254837962962963,0.00015046296296296297,1
travel permit 46119,0,0,53.190243055555555,2.3148148148148147e-05,1
travel permit 46125,4,1,4.170173611111111,8.101851851851852e-05,1
travel permit 46142,0,0,65.54427083333333,2.3148148148148147e-05,1
travel permit 46152,0,0,56.371064814814815,3.472222222222222e-05,1
travel permit 46158,0,0,77.59591435185185,2.3148148148148147e-05,1
travel permit 46168,4,0,42.415787037037035,5.787037037037037e-05,1
travel permit 46186,0,0,3.330023148148148,3.472222222222222e-05,1
travel permit 46192,0,1,74.32940972222222,2.858622685185185,1
travel permit 46207,0,0,25.34545138888889,3.472222222222222e-05,1
travel permit 46218,2,0,48.07496527777778,3.472222222222222e-05,1
travel permit 46234,0,1,27.524583333333332,0.0001273148148148148,1
travel permit 4625,0,0,7.389884259259259,3.472222222222222e-05,1
travel permit 46250,6,0,39.620358796296294,6.944444444444444e-05,1
travel permit 46271,4,0,66.614375,0.00010416666666666667,1
travel permit 46289,4,0,36.53975694444444,0.00015046296296296297,1
travel permit 46307,2,0,54.53402777777778,2.3148148148148147e-05,1
travel permit 46322,0,0,7.332592592592593,3.472222222222222e-05,1
travel permit 46332,0,0,0.32944444444444443,2.3148148148148147e-05,1
travel permit 46337,0,0,20.263796296296295,4.6296296296296294e-05,1
travel permit 46349,0,0,5.57212962962963,8.101851851851852e-05,1
travel permit 4635,0,1,32.62260416666667,2.3148148148148147e-05,1
travel permit 46359,0,0,1.5387152777777777,2.3148148148148147e-05,1
travel permit 46369,0,0,148.33163194444444,8.101851851851852e-05,1
travel permit 46381,2,0,7.292314814814815,9.259259259259259e-05,1
travel permit 46396,0,0,2.2900810185185185,9.259259259259259e-05,1
travel permit 46406,0,0,4.28630787037037,3.472222222222222e-05,1
travel permit 4641,0,0,10.568831018518518,0.00010416666666666667,1
travel permit 46411,0,0,-68.72615740740741,2.3148148148148147e-05,1
travel permit 46421,2,1,78.53092592592593,0.00032407407407407406,1
travel permit 46450,2,1,6.468981481481482,,0
travel permit 46454,0,0,85.45439814814814,2.3148148148148147e-05,1
travel permit 46464,4,0,165.41025462962963,13.98875,1
travel permit 46480,0,1,81.3299074074074,9.259259259259259e-05,1
travel permit 46495,0,1,46.1222337962963,4.6296296296296294e-05,1
travel permit 4651,0,0,59.42489583333333,4.6296296296296294e-05,1
travel permit 46510,0,0,41.625150462962964,8.101851851851852e-05,1
travel permit 46520,0,0,103.19116898148148,2.3148148148148147e-05,1
travel permit 46526,2,0,71.60333333333334,0.005775462962962963,1
travel permit 46540,0,0,5.527743055555556,3.472222222222222e-05,1
travel permit 46550,2,0,0.48106481481481483,0.00017361111111111112,1
travel permit 46563,0,1,1.3671875,0.00047453703703703704,1
travel permit 46581,0,0,12.332037037037036,0.00020833333333333335,1
travel permit 46587,0,0,0.9619097222222223,3.472222222222222e-05,1
travel permit 46599,0,0,54.60398148148148,2.3148148148148147e-05,1
travel permit 46611,0,1,64.58651620370371,0.00015046296296296297,1
travel permit 46621,0,1,17.583796296296295,2.3148148148148147e-05,1
travel permit 46634,0,0,82.5210300925926,0.0002199074074074074,1
travel permit 4664,2,0,-2.40625,2.3148148148148147e-05,1
travel permit 46640,0,0,48.42546296296296,3.472222222222222e-05,1
travel permit 46652,0,1,7.363321759259259,0.00011574074074074075,1
travel permit 46670,0,0,215.3428125,5.787037037037037e-05,1
travel permit 46676,0,0,102.26075231481481,6.944444444444444e-05,1
travel permit 46686,0,1,72.33644675925926,0.0002777777777777778,1
travel permit 46704,2,1,51.332141203703706,3.472222222222222e-05,1
travel permit 46725,4,1,-17.372291666666666,7.115185185185185,1
travel permit 46757,0,1,21.290868055555556,9.259259259259259e-05,1
travel permit 46770,0,1,133.3321875,3.472222222222222e-05,1
travel permit 4679,0,1,39.59152777777778,0.00019675925925925926,1
travel permit 46794,0,0,1.179988425925926,3.472222222222222e-05,1
travel permit 46800,0,1,95.43662037037036,5.787037037037037e-05,1
travel permit 46819,0,1,1.3910648148148148,9.259259259259259e-05,1
travel permit 46829,0,0,2.309953703703704,2.3148148148148147e-05,1
travel permit 46841,2,1,88.1193287037037,3.472222222222222e-05,1
travel permit 46864,0,0,46.446793981481484,35.99803240740741,1
travel permit 46869,2,0,7.18417824074074,8.101851851851852e-05,1
travel permit 46882,4,1,115.6271875,5.787037037037037e-05,1
travel permit 46910,0,1,95.60180555555556,9.259259259259259e-05,1
travel permit 46922,0,0,4.556400462962963,3.472222222222222e-05,1
travel permit 46932,0,0,17.38715277777778,6.944444444444444e-05,1
travel permit 4694,0,0,40.508344907407405,2.3148148148148147e-05,1
travel permit 46944,2,1,73.3789236111111,0.0003587962962962963,1
travel permit 46967,0,0,93.33974537037037,3.472222222222222e-05,1
travel permit 46972,2,0,80.33880787037037,1.1574074074074073e-05,1
travel permit 46985,2,1,73.32006944444444,3.472222222222222e-05,1
travel permit 47012,0,0,54.59035879629629,9.259259259259259e-05,1
travel permit 47024,2,1,44.577534722222225,4.6296296296296294e-05,1
travel permit 47039,0,0,16.424027777777777,8.101851851851852e-05,1
travel permit 4704,0,0,45.45922453703704,2.3148148148148147e-05,1
travel permit 47051,0,1,107.40262731481481,0.00017361111111111112,1
travel permit 47061,0,0,2.294525462962963,0.00015046296296296297,1
travel permit 47071,2,0,10.555381944444445,5.787037037037037e-05,1
travel permit 47086,0,0,4.4987152777777775,8.101851851851852e-05,1
travel permit 47092,0,0,46.49550925925926,2.3148148148148147e-05,1
travel permit 47098,0,0,54.49429398148148,0.0006712962962962962,1
travel permit 47104,1,1,-198.67890046296296,5.787037037037037e-05,1
travel permit 47118,0,0,138.31431712962964,8.101851851851852e-05,1
travel permit 47128,0,0,58.55385416666667,3.472222222222222e-05,1
travel permit 47139,0,0,132.55188657407408,3.472222222222222e-05,1
travel permit 4714,2,0,11.264340277777778,2.3148148148148147e-05,1
travel permit 47144,0,1,102.50188657407408,2.3148148148148147e-05,1
travel permit 47159,0,0,2.4219328703703704,0.00020833333333333335,1
travel permit 47169,2,0,8.441770833333333,2.3148148148148147e-05,1
travel permit 47182,0,0,29.42369212962963,0.001724537037037037,1
travel permit 47187,2,1,22.42329861111111,3.472222222222222e-05,1
travel permit 47205,0,0,17.362511574074073,2.3148148148148147e-05,1
travel permit 47211,0,0,3.2896064814814814,6.944444444444444e-05,1
travel permit 47221,0,0,13.27894675925926,9.259259259259259e-05,1
travel permit 47233,2,0,6.267604166666667,2.3148148148148147e-05,1
travel permit 47246,0,1,27.38508101851852,0.00011574074074074075,1
travel permit 47264,2,0,61.52846064814815,42.96579861111111,1
travel permit 47279,2,1,13.440706018518519,2.3148148148148147e-05,1
travel permit 47288,0,0,33.41481481481482,5.787037037037037e-05,1
travel permit 47297,0,0,55.57472222222222,0.0018287037037037037,1
travel permit 473,0,0,9.512106481481482,3.472222222222222e-05,1
travel permit 4730,0,0,-19.640381944444446,4.6296296296296294e-05,1
travel permit 47308,0,0,-53.71376157407408,3.472222222222222e-05,1
travel permit 47318,4,1,92.5305324074074,0.0005902777777777778,1
travel permit 47363,0,0,1.426388888888889,2.3148148148148147e-05,1
travel permit 47368,0,0,2.2862962962962965,4.6296296296296294e-05,1
travel permit 47373,0,0,-3.3910300925925925,3.472222222222222e-05,1
travel permit 47383,0,1,67.34929398148148,3.472222222222222e-05,1
travel permit 47395,0,0,-80.4717824074074,0.00010416666666666667,1
travel permit 47407,0,0,182.6555787037037,1.1574074074074073e-05,1
travel permit 47419,0,0,40.58894675925926,2.3148148148148147e-05,1
travel permit 4742,2,0,47.46025462962963,0.00030092592592592595,1
travel permit 47429,2,1,39.44310185185185,1.1574074074074073e-05,1
travel permit 47447,2,1,92.49003472222222,2.3148148148148147e-05,1
travel permit 47466,2,1,51.48827546296296,4.6296296296296294e-05,1
travel permit 47480,0,1,120.5282175925926,4.6296296296296294e-05,1
travel permit 47497,2,0,54.423090277777774,0.0003125,1
travel permit 47510,2,1,40.53703703703704,6.944444444444444e-05,1
travel permit 47520,0,0,13.475752314814814,3.472222222222222e-05,1
travel permit 47530,0,0,13.472627314814815,2.3148148148148147e-05,1
travel permit 47542,0,0,34.47085648148148,1.1574074074074073e-05,1
travel permit 47554,0,0,10.386076388888888,2.3148148148148147e-05,1
travel permit 4756,2,0,0.37233796296296295,3.472222222222222e-05,1
travel permit 47564,2,1,21.385,1.1574074074074073e-05,1
travel permit 47579,0,0,77.26934027777777,0.00011574074074074075,1
travel permit 47584,2,1,0.5909953703703704,0.051527777777777777,1
travel permit 47593,0,0,0.3865046296296296,4.6296296296296294e-05,1
travel permit 47605,0,0,1.4246412037037037,2.3148148148148147e-05,1
travel permit 47610,0,0,-7.941157407407408,2.3148148148148147e-05,1
travel permit 47620,2,1,2.0877430555555554,5.787037037037037e-05,1
travel permit 47634,0,0,11.380787037037036,3.472222222222222e-05,1
travel permit 47645,0,0,3.3205671296296297,2.3148148148148147e-05,1
travel permit 47650,0,0,5.544178240740741,2.3148148148148147e-05,1
travel permit 47655,2,1,8.52556712962963,3.472222222222222e-05,1
travel permit 47676,0,1,64.48590277777778,3.472222222222222e-05,1
travel permit 47687,4,1,59.43225694444445,6.944444444444444e-05,1
travel permit 4770,0,0,16.562662037037036,3.472222222222222e-05,1
travel permit 47722,0,1,17.582002314814815,2.3148148148148147e-05,1
travel permit 47739,2,0,2.579108796296296,0.00011574074074074075,1
travel permit 47754,0,0,82.46186342592593,4.6296296296296294e-05,1
travel permit 47759,0,0,19.320868055555554,3.472222222222222e-05,1
travel permit 47770,2,0,17.529872685185186,2.3148148148148147e-05,1
travel permit 47785,0,0,19.366875,9.259259259259259e-05,1
travel permit 47796,0,0,240.5888310185185,0.0006944444444444445,1
travel permit 47802,0,1,83.1078125,11.419594907407408,1
travel permit 47812,0,0,1.57125,2.3148148148148147e-05,1
travel permit 47823,0,0,7.568425925925926,4.6296296296296294e-05,1
travel permit 47834,2,0,29.38710648148148,3.472222222222222e-05,1
travel permit 47848,4,1,-51.65789351851852,2.3148148148148147e-05,1
travel permit 4786,0,0,27.027708333333333,1.4648958333333333,1
travel permit 47865,0,0,0.34498842592592593,3.472222222222222e-05,1
travel permit 47875,0,0,88.90351851851852,0.00980324074074074,1
travel permit 47880,2,1,-13.39375,,0
travel permit 47884,0,0,1.6060300925925926,4.6296296296296294e-05,1
travel permit 47889,0,0,2.493576388888889,2.3148148148148147e-05,1
travel permit 47900,2,0,5.621956018518518,2.3148148148148147e-05,1
travel permit 47913,0,0,20.429108796296298,2.3148148148148147e-05,1
travel permit 47918,0,0,12.567083333333333,3.472222222222222e-05,1
travel permit 47931,0,0,-5.434421296296296,2.3148148148148147e-05,1
travel permit 47942,2,1,-7.463460648148148,,0
travel permit 47946,0,0,14.536215277777778,0.0050578703703703706,1
travel permit 47958,2,1,-0.4682986111111111,,0
travel permit 47962,0,0,15.624641203703703,1.1574074074074073e-05,1
travel permit 4797,0,0,25.572337962962962,2.3148148148148147e-05,1
travel permit 47972,3,1,12.620428240740742,3.472222222222222e-05,1
travel permit 47989,0,0,43.57134259259259,8.101851851851852e-05,1
travel permit 480,0,0,13.51087962962963,2.3148148148148147e-05,1
travel permit 48001,0,0,-28.50689814814815,4.6296296296296294e-05,1
travel permit 48013,2,0,14.489525462962963,3.472222222222222e-05,1
travel permit 48028,0,0,13.243865740740741,0.0001273148148148148,1
travel permit 48040,0,0,10.405439814814814,2.3148148148148147e-05,1
travel permit 48050,0,0,18.43136574074074,6.944444444444444e-05,1
travel permit 48055,0,0,22.15587962962963,0.000625,1
travel permit 48065,0,0,17.153958333333332,0.00017361111111111112,1
travel permit 4807,2,1,5.478217592592593,0.04866898148148148,1
travel permit 48075,0,0,38.15140046296296,5.787037037037037e-05,1
travel permit 48082,0,0,-5.481689814814815,8.101851851851852e-05,1
travel permit 48092,0,1,33.34912037037037,3.472222222222222e-05,1
travel permit 48112,0,0,33.311261574074074,0.00015046296296296297,1
travel permit 48122,0,1,56.359652777777775,3.472222222222222e-05,1
travel permit 48137,0,0,1.2693055555555555,2.3148148148148147e-05,1
travel permit 48142,0,0,18.420277777777777,4.6296296296296294e-05,1
travel permit 48154,0,0,12.339108796296296,5.787037037037037e-05,1
travel permit 48164,0,0,82.22040509259259,2.3148148148148147e-05,1
travel permit 48174,0,0,53.585335648148146,4.6296296296296294e-05,1
travel permit 48179,0,0,18.272476851851852,5.787037037037037e-05,1
travel permit 48189,2,0,19.25917824074074,3.472222222222222e-05,1
travel permit 48203,0,1,43.25164351851852,2.3148148148148147e-05,1
travel permit 48225,0,0,0.17400462962962962,2.3148148148148147e-05,1
travel permit 48235,2,0,9.595300925925926,0.0001388888888888889,1
travel permit 48248,2,1,56.57131944444444,5.787037037037037e-05,1
travel permit 4828,4,1,198.60858796296296,0.00011574074074074075,1
travel permit 48283,0,0,0.580949074074074,0.0003587962962962963,1
travel permit 48294,0,0,2.5202199074074074,1.9181597222222222,1
travel permit 48306,0,0,5.286631944444444,6.944444444444444e-05,1
travel permit 48312,0,1,31.28130787037037,0.00010416666666666667,1
travel permit 48323,0,0,0.6284837962962962,4.6296296296296294e-05,1
