case:concept:name,start_time,end_time,duration_hours,duration_days
travel permit 43400,2018-04-09 11:34:59+00:00,2018-07-12 17:31:20+00:00,2261.9391666666666,94.24746527777778
travel permit 43415,2018-04-09 13:42:13+00:00,2018-06-28 17:31:35+00:00,1923.8227777777777,80.1592824074074
travel permit 43443,2018-04-09 16:09:08+00:00,2018-08-16 17:31:23+00:00,3097.3708333333334,129.05711805555555
travel permit 43461,2018-04-10 13:07:17+00:00,2018-05-03 17:31:16+00:00,556.3997222222222,23.183321759259258
travel permit 43471,2018-04-11 13:57:26+00:00,2018-07-31 17:30:57+00:00,2667.558611111111,111.14827546296296
travel permit 43491,2018-04-11 18:38:33+00:00,2018-06-28 17:31:35+00:00,1870.8838888888888,77.95349537037036
travel permit 43506,2018-04-14 23:37:14+00:00,2018-06-25 17:31:28+00:00,1721.9038888888888,71.74599537037037
travel permit 43516,2018-04-16 08:11:08+00:00,2018-06-28 17:31:35+00:00,1761.3408333333334,73.38920138888889
travel permit 43528,2018-04-16 10:37:23+00:00,2018-08-01 06:00:44+00:00,2563.389166666667,106.80788194444445
travel permit 4353,2018-02-15 13:43:36+00:00,2018-04-16 17:31:10+00:00,1443.7927777777777,60.158032407407404
travel permit 43534,2018-01-08 11:25:10+00:00,2018-02-19 17:31:33+00:00,1014.1063888888889,42.25443287037037
travel permit 43549,2018-01-11 12:13:05+00:00,2018-09-13 17:31:15+00:00,5885.302777777778,245.22094907407407
travel permit 43561,2018-01-11 12:43:29+00:00,2018-05-03 17:31:16+00:00,2692.796388888889,112.19984953703704
travel permit 43571,2018-01-15 20:09:17+00:00,2018-04-09 17:30:58+00:00,2013.361388888889,83.89005787037037
travel permit 43606,2018-01-18 09:51:24+00:00,2018-03-05 17:30:57+00:00,1111.6591666666666,46.31913194444444
travel permit 43619,2018-01-22 13:57:46+00:00,2018-06-28 17:31:35+00:00,3771.563611111111,157.1484837962963
travel permit 4364,2018-02-16 12:02:36+00:00,2018-08-16 17:31:23+00:00,4349.479722222222,181.22832175925927
travel permit 43643,2018-01-25 14:29:40+00:00,2018-02-12 17:31:21+00:00,435.02805555555557,18.12616898148148
travel permit 43656,2018-01-25 21:00:27+00:00,2018-04-23 17:31:11+00:00,2108.512222222222,87.85467592592592
travel permit 43674,2018-01-29 10:57:31+00:00,2018-06-25 17:31:28+00:00,3534.5658333333336,147.2735763888889
travel permit 43699,2018-02-02 19:24:14+00:00,2018-07-01 06:01:19+00:00,3562.6180555555557,148.4424189814815
travel permit 43711,2018-02-11 14:15:56+00:00,2018-07-23 17:31:11+00:00,3891.2541666666666,162.13559027777777
travel permit 43721,2018-02-12 11:22:01+00:00,2018-06-11 17:31:18+00:00,2862.154722222222,119.25644675925925
travel permit 43738,2018-02-12 13:22:36+00:00,2018-06-01 06:00:58+00:00,2608.6394444444445,108.69331018518518
travel permit 43743,2017-07-10 00:00:00+00:00,2018-03-08 17:31:00+00:00,5801.516666666666,241.7298611111111
travel permit 43753,2018-02-20 11:02:06+00:00,2018-05-07 17:31:14+00:00,1830.4855555555555,76.27023148148147
travel permit 43768,2018-02-26 10:01:28+00:00,2018-09-17 17:31:14+00:00,4879.4961111111115,203.31233796296297
travel permit 43792,2018-02-26 16:52:54+00:00,2018-11-01 06:00:32+00:00,5941.127222222222,247.5469675925926
travel permit 43798,2018-04-06 15:34:23+00:00,2018-06-04 17:31:14+00:00,1417.9475,59.08114583333333
travel permit 438,2018-02-28 13:34:11+00:00,2018-07-01 06:01:21+00:00,2944.4527777777776,122.6855324074074
travel permit 43809,2018-04-08 14:25:54+00:00,2018-07-12 17:31:20+00:00,2283.0905555555555,95.12877314814814
travel permit 43826,2018-04-08 23:23:43+00:00,2018-06-14 17:31:31+00:00,1602.13,66.75541666666668
travel permit 43838,2018-04-09 08:48:27+00:00,2018-08-27 17:31:17+00:00,3368.713888888889,140.3630787037037
travel permit 43849,2018-04-09 09:10:14+00:00,2018-05-07 17:31:14+00:00,680.35,28.347916666666666
travel permit 43861,2018-04-09 09:58:49+00:00,2018-09-01 06:00:47+00:00,3476.032777777778,144.83469907407408
travel permit 43867,2018-04-09 10:02:42+00:00,2019-02-01 06:00:56+00:00,7147.970555555556,297.8321064814815
travel permit 4387,2018-02-16 16:11:56+00:00,2018-04-23 17:31:11+00:00,1585.3208333333334,66.05503472222223
travel permit 43875,2018-04-09 15:05:14+00:00,2018-05-07 17:31:14+00:00,674.4333333333333,28.101388888888888
travel permit 43887,2018-04-09 18:04:35+00:00,2018-04-26 17:30:55+00:00,407.43888888888887,16.97662037037037
travel permit 43900,2018-03-20 00:00:00+00:00,2018-05-28 17:30:59+00:00,1673.516388888889,69.72984953703704
travel permit 43914,2018-04-10 11:30:40+00:00,2018-06-28 17:31:35+00:00,1902.0152777777778,79.25063657407408
travel permit 43924,2018-04-10 11:31:01+00:00,2018-08-01 06:00:54+00:00,2706.4980555555558,112.77075231481483
travel permit 43930,2018-04-10 17:30:59+00:00,2018-04-30 17:31:11+00:00,480.00333333333333,20.000138888888888
travel permit 43945,2018-04-10 00:00:00+00:00,2018-04-19 17:31:31+00:00,233.52527777777777,9.730219907407408
travel permit 43955,2018-04-11 13:13:25+00:00,2018-07-05 17:31:35+00:00,2044.3027777777777,85.1792824074074
travel permit 43972,2018-04-11 15:53:58+00:00,2018-04-26 17:30:55+00:00,361.61583333333334,15.067326388888889
travel permit 4398,2018-02-18 12:57:51+00:00,2018-05-07 17:31:14+00:00,1876.556388888889,78.18984953703703
travel permit 43986,2018-04-11 20:46:08+00:00,2018-05-24 17:31:07+00:00,1028.7497222222223,42.86457175925926
travel permit 44003,2018-04-12 09:58:31+00:00,2018-05-17 17:31:34+00:00,847.5508333333333,35.314618055555556
travel permit 44013,2018-04-12 10:37:56+00:00,2018-08-30 17:31:13+00:00,3366.8880555555556,140.28700231481483
travel permit 44030,2017-11-28 00:00:00+00:00,2018-03-26 17:31:13+00:00,2849.5202777777777,118.73001157407407
travel permit 44040,2018-03-14 13:35:18+00:00,2018-07-26 17:31:03+00:00,3219.929166666667,134.16371527777778
travel permit 44050,2018-03-14 16:57:24+00:00,2018-08-01 06:00:57+00:00,3349.0591666666664,139.54413194444444
travel permit 44062,2018-03-15 12:10:54+00:00,2018-07-31 17:30:57+00:00,3317.3341666666665,138.22225694444444
travel permit 44085,2018-03-16 07:45:14+00:00,2018-05-28 17:30:59+00:00,1761.7625,73.40677083333334
travel permit 44095,2018-03-16 16:36:58+00:00,2018-04-26 17:30:55+00:00,984.8991666666667,41.03746527777778
travel permit 44110,2018-03-16 17:14:56+00:00,2018-06-27 10:55:43+00:00,2465.679722222222,102.73665509259258
travel permit 44118,2018-03-19 15:01:09+00:00,2018-05-24 17:31:07+00:00,1586.4994444444444,66.10414351851851
travel permit 4413,2018-02-18 13:10:53+00:00,2018-06-28 17:31:35+00:00,3124.345,130.18104166666666
travel permit 44130,2018-03-19 16:16:12+00:00,2018-06-28 17:31:35+00:00,2425.256388888889,101.05234953703705
travel permit 44145,2018-03-20 13:39:14+00:00,2018-06-25 17:31:28+00:00,2331.8705555555557,97.16127314814815
travel permit 44155,2018-03-20 16:36:39+00:00,2018-07-01 06:01:10+00:00,2461.408611111111,102.55869212962962
travel permit 44160,2018-03-21 13:30:08+00:00,2018-06-28 17:31:35+00:00,2380.0241666666666,99.16767361111111
travel permit 44175,2018-03-21 16:30:28+00:00,2018-05-24 17:31:07+00:00,1537.0108333333333,64.04211805555555
travel permit 44190,2018-03-22 10:48:04+00:00,2018-07-01 06:01:22+00:00,2419.221666666667,100.80090277777778
travel permit 44195,2018-03-22 13:07:54+00:00,2018-08-01 06:00:48+00:00,3160.8816666666667,131.70340277777777
travel permit 44214,2018-03-22 14:54:05+00:00,2018-04-05 17:30:52+00:00,338.61305555555555,14.108877314814814
travel permit 44224,2018-03-22 17:15:16+00:00,2018-11-01 06:00:31+00:00,5364.754166666667,223.5314236111111
travel permit 44230,2018-03-23 10:20:06+00:00,2018-05-28 17:30:59+00:00,1591.181388888889,66.29922453703703
travel permit 44242,2018-04-16 13:05:52+00:00,2018-07-09 17:31:26+00:00,2020.4261111111111,84.18442129629629
travel permit 44257,2018-04-05 00:00:00+00:00,2018-04-26 17:30:55+00:00,521.5152777777778,21.72980324074074
travel permit 44267,2018-04-16 17:24:40+00:00,2018-05-28 17:30:59+00:00,1008.1052777777778,42.004386574074076
travel permit 44282,2018-04-17 06:25:12+00:00,2018-05-24 17:31:07+00:00,899.0986111111112,37.46244212962963
travel permit 44292,2018-04-17 10:19:33+00:00,2018-05-07 17:31:14+00:00,487.1947222222222,20.29978009259259
travel permit 44304,2018-04-17 13:22:38+00:00,2018-06-05 18:09:05+00:00,1180.7741666666666,49.198923611111105
travel permit 44312,2018-04-17 13:40:07+00:00,2018-05-31 17:31:13+00:00,1059.8516666666667,44.16048611111111
travel permit 4432,2018-02-10 00:00:00+00:00,2018-03-01 17:31:26+00:00,473.5238888888889,19.730162037037037
travel permit 44322,2018-04-18 12:41:57+00:00,2018-08-01 06:00:54+00:00,2513.3158333333336,104.72149305555557
travel permit 44328,2018-04-19 16:39:32+00:00,2018-07-09 17:31:26+00:00,1944.865,81.03604166666666
travel permit 44338,2018-04-20 10:29:06+00:00,2018-05-14 17:31:22+00:00,583.0377777777778,24.293240740740742
travel permit 44356,2018-04-20 10:31:25+00:00,2018-06-11 17:31:18+00:00,1254.9980555555555,52.29158564814815
travel permit 44375,2018-04-06 00:00:00+00:00,2018-05-14 17:31:22+00:00,929.5227777777778,38.73011574074074
travel permit 44385,2018-04-23 08:58:16+00:00,2018-06-21 17:31:08+00:00,1424.5477777777778,59.35615740740741
travel permit 44397,2018-04-23 14:11:23+00:00,2018-06-07 17:31:37+00:00,1083.3372222222222,45.13905092592592
travel permit 44409,2018-04-24 09:12:02+00:00,2018-10-01 06:00:46+00:00,3836.8122222222223,159.86717592592592
travel permit 4442,2018-02-06 00:00:00+00:00,2018-03-15 17:31:15+00:00,905.5208333333334,37.73003472222222
travel permit 44423,2018-04-24 10:56:36+00:00,2018-06-28 17:31:35+00:00,1566.5830555555556,65.27429398148148
travel permit 44434,2018-04-24 17:17:24+00:00,2018-06-11 17:31:18+00:00,1152.2316666666666,48.009652777777774
travel permit 44450,2018-04-09 00:00:00+00:00,2018-05-17 17:31:34+00:00,929.5261111111112,38.730254629629634
travel permit 44472,2018-04-15 00:00:00+00:00,2018-05-07 17:31:14+00:00,545.5205555555556,22.73002314814815
travel permit 44485,2018-04-25 10:59:38+00:00,2018-08-27 17:31:17+00:00,2982.5275,124.27197916666667
travel permit 445,2018-02-28 14:15:35+00:00,2018-06-07 17:31:37+00:00,2379.2672222222222,99.13613425925926
travel permit 44505,2018-02-27 09:23:18+00:00,2018-08-02 17:31:27+00:00,3752.1358333333333,156.33899305555556
travel permit 4454,2018-02-19 15:57:57+00:00,2018-06-04 17:31:14+00:00,2521.554722222222,105.06478009259258
travel permit 44549,2018-02-27 13:27:00+00:00,2018-05-30 00:00:00+00:00,2194.55,91.43958333333335
travel permit 44555,2018-02-28 16:24:23+00:00,2018-05-03 17:31:16+00:00,1537.1147222222223,64.04644675925927
travel permit 44565,2018-03-02 15:22:26+00:00,2018-07-01 06:01:09+00:00,2894.6452777777777,120.6102199074074
travel permit 44571,2018-03-06 11:11:08+00:00,2018-04-12 17:31:11+00:00,894.3341666666666,37.26392361111111
travel permit 44581,2018-03-08 10:00:26+00:00,2018-05-31 17:31:13+00:00,2023.5130555555556,84.31304398148148
travel permit 44605,2018-03-08 16:19:03+00:00,2018-05-31 17:31:13+00:00,2017.2027777777778,84.05011574074074
travel permit 44617,2018-03-09 14:25:20+00:00,2018-07-12 17:31:20+00:00,3003.1,125.12916666666666
travel permit 44627,2018-03-13 14:19:51+00:00,2018-04-26 17:30:55+00:00,1059.1844444444444,44.13268518518518
travel permit 44637,2018-03-09 00:00:00+00:00,2018-03-20 08:59:27+00:00,272.99083333333334,11.374618055555556
travel permit 44642,2018-03-16 14:07:37+00:00,2018-07-05 17:31:35+00:00,2667.3994444444443,111.1416435185185
travel permit 4465,2018-02-20 10:49:25+00:00,2018-03-19 17:30:54+00:00,654.6913888888889,27.278807870370372
travel permit 44660,2018-03-18 16:36:35+00:00,2018-10-01 06:00:33+00:00,4717.399444444444,196.55831018518518
travel permit 44665,2018-03-19 08:49:31+00:00,2018-06-18 17:31:20+00:00,2192.6969444444444,91.36237268518518
travel permit 44680,2018-03-19 11:18:58+00:00,2018-05-28 17:30:59+00:00,1686.2002777777777,70.2583449074074
travel permit 44690,2018-03-18 00:00:00+00:00,2018-04-12 17:31:11+00:00,617.5197222222222,25.729988425925924
travel permit 44703,2018-01-31 00:00:00+00:00,2018-04-23 17:31:11+00:00,1985.5197222222223,82.72998842592592
travel permit 44715,2018-03-21 17:54:06+00:00,2018-08-06 17:31:06+00:00,3311.616666666667,137.98402777777778
travel permit 44730,2018-03-22 10:44:42+00:00,2018-09-03 17:31:13+00:00,3966.775277777778,165.28230324074073
travel permit 44748,2018-03-22 21:42:40+00:00,2018-04-26 17:30:55+00:00,835.8041666666667,34.82517361111111
travel permit 4476,2018-02-20 11:14:48+00:00,2018-03-15 17:31:15+00:00,558.2741666666667,23.261423611111113
travel permit 44761,2018-04-12 11:11:29+00:00,2018-11-15 17:31:19+00:00,5214.330555555555,217.26377314814815
travel permit 44771,2018-04-12 18:11:24+00:00,2018-06-04 17:31:14+00:00,1271.3305555555555,52.97210648148148
travel permit 44788,2018-04-13 10:17:07+00:00,2018-05-14 17:31:22+00:00,751.2375,31.3015625
travel permit 44800,2018-04-13 10:17:09+00:00,2018-05-24 17:31:07+00:00,991.2327777777778,41.30136574074074
travel permit 44815,2018-04-13 10:38:41+00:00,2018-08-01 06:00:49+00:00,2635.3688888888887,109.80703703703703
travel permit 44820,2018-04-13 15:50:45+00:00,2018-05-03 17:31:16+00:00,481.67527777777775,20.06980324074074
travel permit 44830,2018-04-13 17:04:42+00:00,2018-09-27 17:31:24+00:00,4008.445,167.01854166666666
travel permit 44844,2018-04-14 11:29:03+00:00,2018-10-22 17:31:25+00:00,4590.039444444445,191.25164351851853
travel permit 44857,2018-04-14 11:33:33+00:00,2018-10-18 17:31:17+00:00,4493.962222222222,187.24842592592594
travel permit 44867,2018-04-16 08:13:32+00:00,2018-08-30 17:31:13+00:00,3273.2947222222224,136.3872800925926
travel permit 4487,2018-02-20 12:43:59+00:00,2018-03-19 17:30:54+00:00,652.7819444444444,27.199247685185185
travel permit 44879,2018-04-16 12:32:04+00:00,2018-08-01 06:00:53+00:00,2561.4802777777777,106.7283449074074
travel permit 44884,2018-04-16 13:18:45+00:00,2018-06-08 00:00:00+00:00,1258.6875,52.4453125
travel permit 44896,2018-04-17 11:40:32+00:00,2018-09-01 06:00:43+00:00,3282.336388888889,136.7640162037037
travel permit 44901,2018-04-17 13:18:37+00:00,2018-10-01 06:00:49+00:00,4000.7033333333334,166.69597222222222
travel permit 44906,2018-04-17 14:55:34+00:00,2018-06-07 17:31:37+00:00,1226.6008333333334,51.10836805555556
travel permit 44916,2018-04-18 11:11:35+00:00,2018-06-28 00:00:00+00:00,1692.8069444444445,70.5336226851852
travel permit 44922,2018-04-19 09:23:32+00:00,2018-05-28 17:30:59+00:00,944.1241666666666,39.33850694444444
travel permit 44932,2018-03-21 00:00:00+00:00,2018-04-09 17:30:58+00:00,473.5161111111111,19.729837962962964
travel permit 44944,2018-03-23 14:28:30+00:00,2018-10-01 17:31:14+00:00,4611.045555555555,192.12689814814814
travel permit 44962,2018-03-26 10:27:26+00:00,2018-07-12 17:31:20+00:00,2599.065,108.294375
travel permit 44977,2018-03-26 00:00:00+00:00,2018-04-05 17:30:52+00:00,257.51444444444445,10.729768518518519
travel permit 44987,2018-03-26 11:46:43+00:00,2018-07-23 17:31:11+00:00,2861.741111111111,119.23921296296295
travel permit 4499,2018-02-20 15:52:40+00:00,2018-05-14 17:31:22+00:00,1993.645,83.06854166666666
travel permit 44999,2018-03-05 00:00:00+00:00,2018-04-19 17:31:31+00:00,1097.5252777777778,45.73021990740741
travel permit 45012,2018-03-26 13:58:15+00:00,2018-04-26 17:30:55+00:00,747.5444444444445,31.147685185185185
travel permit 45025,2018-03-27 11:34:11+00:00,2018-07-01 06:00:50+00:00,2298.4441666666667,95.76850694444444
travel permit 45030,2018-03-27 12:50:46+00:00,2018-06-28 17:31:35+00:00,2236.680277777778,93.19501157407409
travel permit 45060,2018-03-27 12:53:04+00:00,2018-06-07 17:31:37+00:00,1732.6425,72.1934375
travel permit 45073,2018-03-27 16:43:25+00:00,2018-08-01 06:00:55+00:00,3037.2916666666665,126.55381944444444
travel permit 45079,2018-03-28 10:42:25+00:00,2018-04-12 17:31:11+00:00,366.8127777777778,15.283865740740742
travel permit 45089,2018-03-26 00:00:00+00:00,2018-04-12 17:31:11+00:00,425.51972222222224,17.729988425925928
travel permit 45099,2018-03-28 14:56:30+00:00,2018-07-23 17:31:11+00:00,2810.5780555555557,117.10741898148149
travel permit 45111,2018-03-28 15:48:37+00:00,2018-05-14 17:31:22+00:00,1129.7125,47.07135416666667
travel permit 45127,2018-03-29 10:57:30+00:00,2018-08-16 17:31:23+00:00,3366.5647222222224,140.2735300925926
travel permit 45137,2018-03-29 12:14:08+00:00,2018-06-07 17:31:37+00:00,1685.2913888888888,70.22047453703703
travel permit 4514,2018-02-21 09:52:45+00:00,2018-03-26 17:31:13+00:00,799.6411111111111,33.318379629629625
travel permit 45147,2018-04-02 00:00:00+00:00,2018-10-25 17:31:42+00:00,4961.528333333334,206.73034722222224
travel permit 45176,2018-04-03 11:08:42+00:00,2018-08-01 06:00:58+00:00,2874.871111111111,119.7862962962963
travel permit 45182,2018-04-25 11:35:55+00:00,2018-11-15 17:31:19+00:00,4901.923333333333,204.24680555555554
travel permit 45193,2018-04-25 13:28:32+00:00,2018-10-01 06:00:45+00:00,3808.5369444444445,158.68903935185185
travel permit 45199,2018-04-26 16:49:19+00:00,2018-08-09 17:31:39+00:00,2520.7055555555557,105.02939814814816
travel permit 45210,2018-04-30 09:18:57+00:00,2018-06-04 17:31:14+00:00,848.2047222222222,35.34186342592593
travel permit 45221,2018-05-01 09:43:37+00:00,2018-07-16 17:31:25+00:00,1831.7966666666666,76.3248611111111
travel permit 45236,2018-05-01 10:57:13+00:00,2018-07-01 06:00:52+00:00,1459.0608333333332,60.79420138888889
travel permit 45243,2018-05-01 11:05:20+00:00,2018-05-24 17:31:07+00:00,558.4297222222223,23.267905092592596
travel permit 45254,2018-05-01 12:29:11+00:00,2018-08-09 17:31:39+00:00,2405.041111111111,100.2100462962963
travel permit 4526,2018-01-06 11:48:45+00:00,2018-07-26 17:31:03+00:00,4829.705,201.23770833333333
travel permit 45275,2018-05-01 12:29:14+00:00,2018-08-02 17:31:27+00:00,2237.0369444444445,93.20987268518519
travel permit 45295,2018-05-01 12:41:38+00:00,2018-08-23 17:31:15+00:00,2740.8269444444445,114.20112268518518
travel permit 45308,2018-05-01 13:30:16+00:00,2018-06-07 17:31:37+00:00,892.0225,37.16760416666667
travel permit 45326,2018-05-01 15:49:32+00:00,2018-12-01 06:00:48+00:00,5126.187777777778,213.59115740740742
travel permit 45331,2018-05-02 00:00:00+00:00,2018-05-31 17:31:13+00:00,713.5202777777778,29.730011574074073
travel permit 45341,2018-05-02 15:07:07+00:00,2018-07-19 17:32:03+00:00,1874.4155555555556,78.10064814814815
travel permit 45353,2018-05-02 15:50:55+00:00,2018-08-20 17:31:17+00:00,2641.672777777778,110.06969907407408
travel permit 4537,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,8736.0,364.0
travel permit 45371,2018-05-03 10:11:50+00:00,2018-07-26 17:31:03+00:00,2023.3202777777778,84.30501157407407
travel permit 45381,2018-05-03 10:23:17+00:00,2018-06-14 17:31:31+00:00,1015.1372222222222,42.29738425925926
travel permit 45391,2018-04-24 00:00:00+00:00,2018-05-27 00:00:00+00:00,792.0,33.0
travel permit 45395,2018-03-23 10:46:04+00:00,2018-04-05 17:30:52+00:00,318.74666666666667,13.28111111111111
travel permit 45407,2018-03-23 15:49:31+00:00,2018-05-31 17:31:13+00:00,1657.695,69.07062499999999
travel permit 45419,2018-03-23 16:36:45+00:00,2018-04-16 17:31:10+00:00,576.9069444444444,24.037789351851853
travel permit 45429,2018-03-25 19:22:41+00:00,2018-06-11 17:31:18+00:00,1870.143611111111,77.92265046296296
travel permit 45439,2018-03-26 10:07:53+00:00,2018-07-12 17:31:20+00:00,2599.3908333333334,108.3079513888889
travel permit 45462,2018-03-26 11:02:50+00:00,2018-09-13 17:31:15+00:00,4110.4736111111115,171.26973379629632
travel permit 45492,2018-03-26 12:22:14+00:00,2018-11-29 17:31:20+00:00,5957.151666666667,248.2146527777778
travel permit 455,2018-03-01 10:39:05+00:00,2018-03-14 00:00:00+00:00,301.3486111111111,12.556192129629629
travel permit 45515,2018-03-26 13:00:19+00:00,2018-08-30 17:31:13+00:00,3772.515,157.18812499999999
travel permit 45535,2018-03-26 14:32:53+00:00,2018-07-16 17:31:25+00:00,2690.9755555555557,112.1239814814815
travel permit 45548,2018-03-27 00:00:00+00:00,2018-04-23 17:31:11+00:00,665.5197222222222,27.729988425925924
travel permit 45560,2018-03-28 11:28:37+00:00,2018-09-01 06:00:52+00:00,3762.5375,156.77239583333332
travel permit 45570,2018-03-09 00:00:00+00:00,2019-01-07 17:31:13+00:00,7313.520277777778,304.73001157407407
travel permit 45605,2018-03-28 18:23:11+00:00,2018-10-04 17:31:16+00:00,4559.134722222222,189.96394675925924
travel permit 45618,2018-03-29 22:26:14+00:00,2018-10-11 17:31:07+00:00,4699.081388888889,195.79505787037036
travel permit 45672,2018-03-30 15:36:06+00:00,2018-08-23 17:31:15+00:00,3505.9191666666666,146.07996527777777
travel permit 45710,2018-03-30 17:15:44+00:00,2018-08-23 17:31:15+00:00,3504.258611111111,146.01077546296295
travel permit 45726,2018-04-02 12:40:29+00:00,2018-06-21 17:31:08+00:00,1924.8441666666668,80.20184027777778
travel permit 45739,2018-04-03 10:57:47+00:00,2018-06-07 17:31:37+00:00,1566.5638888888889,65.27349537037037
travel permit 45763,2018-04-19 09:24:39+00:00,2018-07-12 17:31:20+00:00,2024.111388888889,84.33797453703704
travel permit 45788,2018-04-19 15:02:06+00:00,2018-06-25 17:31:28+00:00,1610.4894444444444,67.10372685185185
travel permit 45803,2018-04-19 15:02:08+00:00,2018-06-25 17:31:28+00:00,1610.4888888888888,67.1037037037037
travel permit 45818,2018-04-20 09:27:42+00:00,2018-05-17 17:31:34+00:00,656.0644444444445,27.336018518518518
travel permit 4584,2017-12-17 00:00:00+00:00,2018-01-22 17:31:17+00:00,881.5213888888889,36.730057870370366
travel permit 45841,2018-04-20 09:28:03+00:00,2018-05-24 17:31:07+00:00,824.0511111111111,34.335462962962964
travel permit 45851,2018-04-20 12:41:58+00:00,2018-06-14 17:31:31+00:00,1324.8258333333333,55.201076388888886
travel permit 45861,2018-04-20 00:00:00+00:00,2018-06-18 17:31:20+00:00,1433.5222222222221,59.73009259259259
travel permit 45871,2018-04-18 00:00:00+00:00,2018-05-17 17:31:34+00:00,713.5261111111112,29.73025462962963
travel permit 45881,2018-04-23 15:12:35+00:00,2018-07-12 17:31:20+00:00,1922.3125,80.09635416666667
travel permit 45891,2018-04-23 16:22:04+00:00,2018-06-07 17:31:37+00:00,1081.1591666666666,45.04829861111111
travel permit 45903,2018-04-23 16:23:16+00:00,2018-09-01 06:00:45+00:00,3133.6247222222223,130.56769675925926
travel permit 45908,2018-04-13 00:00:00+00:00,2018-05-14 17:31:22+00:00,761.5227777777778,31.730115740740743
travel permit 45920,2018-04-23 17:14:06+00:00,2018-07-12 17:31:20+00:00,1920.2872222222222,80.0119675925926
travel permit 45942,2018-04-23 17:19:21+00:00,2018-10-01 06:00:40+00:00,3852.688611111111,160.52869212962963
travel permit 45947,2018-04-24 10:28:43+00:00,2018-05-31 17:31:13+00:00,895.0416666666666,37.29340277777778
travel permit 45957,2018-04-24 12:46:50+00:00,2018-07-16 17:31:25+00:00,1996.7430555555557,83.19762731481482
travel permit 45972,2018-04-24 14:23:41+00:00,2018-09-01 06:00:55+00:00,3111.6205555555557,129.6508564814815
travel permit 45981,2018-04-03 15:10:30+00:00,2018-10-15 17:31:12+00:00,4682.345,195.09770833333334
travel permit 4600,2018-01-09 01:59:24+00:00,2018-04-23 17:31:11+00:00,2511.529722222222,104.64707175925925
travel permit 46003,2018-03-13 00:00:00+00:00,2018-05-03 17:31:16+00:00,1241.5211111111112,51.7300462962963
travel permit 46019,2018-04-04 11:27:40+00:00,2018-08-27 17:31:17+00:00,3486.0602777777776,145.25251157407408
travel permit 46042,2018-04-04 11:36:18+00:00,2018-10-15 17:31:12+00:00,4661.915,194.24645833333332
travel permit 46065,2018-04-04 11:56:15+00:00,2018-06-07 17:31:37+00:00,1541.5894444444446,64.23289351851852
travel permit 46075,2018-04-04 12:23:49+00:00,2018-05-17 17:31:34+00:00,1037.1291666666666,43.21371527777777
travel permit 46093,2018-04-04 14:42:29+00:00,2018-05-17 17:31:34+00:00,1034.8180555555555,43.11741898148148
travel permit 461,2018-03-01 11:18:48+00:00,2018-06-07 17:31:37+00:00,2358.2136111111113,98.25890046296297
travel permit 46103,2018-04-04 15:34:48+00:00,2018-06-17 00:00:00+00:00,1760.42,73.35083333333334
travel permit 46105,2018-04-04 17:53:02+00:00,2018-05-24 17:31:07+00:00,1199.6347222222223,49.984780092592594
travel permit 46119,2018-04-04 19:26:03+00:00,2018-06-03 00:00:00+00:00,1420.5658333333333,59.190243055555555
travel permit 46125,2018-04-04 19:54:57+00:00,2018-05-14 17:31:22+00:00,957.6069444444445,39.90028935185185
travel permit 46142,2018-04-05 10:56:15+00:00,2018-06-25 17:31:28+00:00,1950.5869444444445,81.27445601851852
travel permit 46152,2018-04-05 15:05:40+00:00,2018-12-01 06:00:50+00:00,5750.919444444445,239.62164351851854
travel permit 46158,2018-04-06 09:41:53+00:00,2018-06-29 00:00:00+00:00,2006.3019444444444,83.59591435185185
travel permit 46168,2018-04-06 14:01:16+00:00,2018-06-21 17:31:08+00:00,1827.4977777777779,76.14574074074075
travel permit 46186,2018-04-06 16:04:46+00:00,2018-08-01 06:00:45+00:00,2797.9330555555557,116.58054398148148
travel permit 46192,2018-04-06 16:05:39+00:00,2018-07-23 17:31:11+00:00,2593.4255555555555,108.05939814814815
travel permit 46207,2018-05-03 15:42:33+00:00,2018-06-29 00:00:00+00:00,1352.2908333333332,56.34545138888888
travel permit 46218,2018-05-06 22:12:03+00:00,2018-07-31 17:30:57+00:00,2059.315,85.80479166666667
travel permit 46234,2018-05-07 11:24:36+00:00,2018-07-05 17:31:35+00:00,1422.1163888888889,59.25484953703704
travel permit 4625,2018-01-09 14:38:34+00:00,2018-02-05 17:31:03+00:00,650.8747222222222,27.119780092592592
travel permit 46250,2018-05-08 09:06:41+00:00,2018-07-12 17:31:20+00:00,1568.4108333333334,65.35045138888889
travel permit 46271,2018-05-08 09:15:18+00:00,2018-08-06 17:31:06+00:00,2168.2633333333333,90.34430555555555
travel permit 46289,2018-05-08 11:02:45+00:00,2018-08-02 17:31:27+00:00,2070.4783333333335,86.26993055555556
travel permit 46307,2018-05-08 11:11:00+00:00,2018-07-19 17:32:03+00:00,1734.3508333333334,72.26461805555556
travel permit 46322,2018-05-08 16:01:04+00:00,2018-06-07 17:31:37+00:00,721.5091666666667,30.062881944444445
travel permit 46332,2018-05-08 16:05:36+00:00,2018-09-01 06:00:49+00:00,2773.9202777777778,115.58001157407408
travel permit 46337,2018-05-08 17:40:08+00:00,2018-06-28 17:31:35+00:00,1223.8575,50.994062500000005
